[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/http/stream_setup.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/http/stream_setup.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/ci/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/ci/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/tests/downlink/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/tests/downlink/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/iot-modeling/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/iot-modeling/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/iot-modeling/ci/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/iot-modeling/ci/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/dali-intrusion-data-analysis/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/dali-intrusion-data-analysis/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/dali-intrusion-data-analysis/ci/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/dali-intrusion-data-analysis/ci/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/teltonika.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/teltonika.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/databases.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/databases.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/queue.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/queue.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/nas-backups.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/nas-backups.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/glacier/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/glacier/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/website.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/website.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/scaleway.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/scaleway.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/overview.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/overview.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/drone/size_tool/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/drone/size_tool/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/drone/ansible/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/drone/ansible/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ldap/searching.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ldap/searching.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/ansible/README.md
[Debug 09:37:03.063] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/infrastructure/ansible/README.md
[Debug 09:37:03.063] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/infrastructure/edgerouter.md
